state_abbr,state_fips,county_name,city_fips,stpl_fips,stcosub_fips,stcotr_fips,city_name,metric_name,metric_number,group_name,group_number,num,denom,est,lci,uci,data_yr_type,data_yr,geo_level,date_export,census_year,version,suggested_citation
DC,11,District of Columbia,1150000,1150000,-999,11001008200,Washington,"Preventive services, 65+",19,total population,1,-999,-999,43.6,35.9,51.4,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008301,Washington,"Preventive services, 65+",19,total population,1,-999,-999,42.2,36,48.4,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008302,Washington,"Preventive services, 65+",19,total population,1,-999,-999,39.6,33.1,46.1,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008402,Washington,"Preventive services, 65+",19,total population,1,-999,-999,35.9,27.8,44,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008410,Washington,"Preventive services, 65+",19,total population,1,-999,-999,36.8,29,44.6,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008701,Washington,"Preventive services, 65+",19,total population,1,-999,-999,35.6,26.8,44.4,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008702,Washington,"Preventive services, 65+",19,total population,1,-999,-999,32.6,24.1,41,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008802,Washington,"Preventive services, 65+",19,total population,1,-999,-999,31,21.8,40.2,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008803,Washington,"Preventive services, 65+",19,total population,1,-999,-999,25.2,16.1,34.3,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008804,Washington,"Preventive services, 65+",19,total population,1,-999,-999,28.2,19.4,37,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008903,Washington,"Preventive services, 65+",19,total population,1,-999,-999,27.7,19,36.5,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008904,Washington,"Preventive services, 65+",19,total population,1,-999,-999,27.7,19.8,35.6,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009000,Washington,"Preventive services, 65+",19,total population,1,-999,-999,32.3,22.9,41.8,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009102,Washington,"Preventive services, 65+",19,total population,1,-999,-999,28.2,19.9,36.5,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009201,Washington,"Preventive services, 65+",19,total population,1,-999,-999,35.2,29.1,41.2,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009203,Washington,"Preventive services, 65+",19,total population,1,-999,-999,32.2,23.2,41.2,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009204,Washington,"Preventive services, 65+",19,total population,1,-999,-999,26.3,18.9,33.8,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009301,Washington,"Preventive services, 65+",19,total population,1,-999,-999,34,28.8,39.3,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009302,Washington,"Preventive services, 65+",19,total population,1,-999,-999,31.5,25.6,37.4,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009400,Washington,"Preventive services, 65+",19,total population,1,-999,-999,33,24.1,41.9,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009501,Washington,"Preventive services, 65+",19,total population,1,-999,-999,27.7,22,33.4,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009503,Washington,"Preventive services, 65+",19,total population,1,-999,-999,36.3,29.4,43.2,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009504,Washington,"Preventive services, 65+",19,total population,1,-999,-999,33.1,24.8,41.3,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009505,Washington,"Preventive services, 65+",19,total population,1,-999,-999,34.4,25.9,42.9,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009507,Washington,"Preventive services, 65+",19,total population,1,-999,-999,30.1,21.5,38.6,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009508,Washington,"Preventive services, 65+",19,total population,1,-999,-999,32.1,24,40.3,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009509,Washington,"Preventive services, 65+",19,total population,1,-999,-999,33.3,24.3,42.3,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009601,Washington,"Preventive services, 65+",19,total population,1,-999,-999,24.4,15.9,32.8,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009602,Washington,"Preventive services, 65+",19,total population,1,-999,-999,25.7,17.4,33.9,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009603,Washington,"Preventive services, 65+",19,total population,1,-999,-999,28,20.2,35.9,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009604,Washington,"Preventive services, 65+",19,total population,1,-999,-999,30.5,21.3,39.7,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009700,Washington,"Preventive services, 65+",19,total population,1,-999,-999,26.5,18,35,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009801,Washington,"Preventive services, 65+",19,total population,1,-999,-999,23.4,15.6,31.3,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009802,Washington,"Preventive services, 65+",19,total population,1,-999,-999,21.7,13.5,30,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009803,Washington,"Preventive services, 65+",19,total population,1,-999,-999,26,18,34.1,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009804,Washington,"Preventive services, 65+",19,total population,1,-999,-999,26.7,19,34.4,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009807,Washington,"Preventive services, 65+",19,total population,1,-999,-999,31.1,23,39.2,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009810,Washington,"Preventive services, 65+",19,total population,1,-999,-999,24.5,17.6,31.4,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009811,Washington,"Preventive services, 65+",19,total population,1,-999,-999,25.1,17.3,32.9,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009901,Washington,"Preventive services, 65+",19,total population,1,-999,-999,35,28.9,41.1,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009902,Washington,"Preventive services, 65+",19,total population,1,-999,-999,30.2,23.7,36.8,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009903,Washington,"Preventive services, 65+",19,total population,1,-999,-999,29.5,20.3,38.7,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009904,Washington,"Preventive services, 65+",19,total population,1,-999,-999,25.9,17.6,34.2,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009905,Washington,"Preventive services, 65+",19,total population,1,-999,-999,26.2,18.3,34.1,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009906,Washington,"Preventive services, 65+",19,total population,1,-999,-999,28.5,19.2,37.8,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009907,Washington,"Preventive services, 65+",19,total population,1,-999,-999,24.6,16.6,32.6,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010100,Washington,"Preventive services, 65+",19,total population,1,-999,-999,37.2,29.7,44.6,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010200,Washington,"Preventive services, 65+",19,total population,1,-999,-999,42.8,37.8,47.7,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010300,Washington,"Preventive services, 65+",19,total population,1,-999,-999,34,26.2,41.9,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010400,Washington,"Preventive services, 65+",19,total population,1,-999,-999,26.4,18.7,34.1,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010500,Washington,"Preventive services, 65+",19,total population,1,-999,-999,36,29.9,42.2,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010600,Washington,"Preventive services, 65+",19,total population,1,-999,-999,36.1,28.9,43.4,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010700,Washington,"Preventive services, 65+",19,total population,1,-999,-999,40.5,35.1,45.9,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010800,Washington,"Preventive services, 65+",19,total population,1,-999,-999,30.6,24.6,36.6,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010900,Washington,"Preventive services, 65+",19,total population,1,-999,-999,25.9,17.5,34.3,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001011000,Washington,"Preventive services, 65+",19,total population,1,-999,-999,42,36.5,47.5,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001011100,Washington,"Preventive services, 65+",19,total population,1,-999,-999,31,23.1,38.8,"2018, 1 Year Modeled Estimate",2018,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000101,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,37.7,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000102,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,41.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000201,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,76,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000202,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,47.2,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000300,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,49.5,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000400,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,66.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000501,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,66.1,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000502,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,60.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000600,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,58.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000702,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,67.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000703,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,58.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000704,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,55.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000802,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,57.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000803,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,66.2,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000804,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,53.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000902,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,49.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000903,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,57.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000904,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,54.9,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001002,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,66.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001003,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,41.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001004,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,48.7,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001100,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,62.9,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001200,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,64.2,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001301,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,68.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001303,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,65.7,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001304,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,62.1,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001401,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,72.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001402,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,71.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001500,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,60,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001600,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,64.5,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001702,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,70.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001803,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,61.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001804,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,64.5,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001901,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,66.5,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001902,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,71,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002001,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,77.2,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002002,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,75.1,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002101,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,65.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002102,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,64,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002201,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,83.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002202,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,65,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002301,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,71.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002302,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,72.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002400,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,78.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002501,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,74.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002503,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,83.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002504,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,84.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002600,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,74,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002702,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,74.7,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002703,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,73.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002704,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,82.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002801,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,88,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002802,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,90.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001002900,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,81.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001003000,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,77,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001003100,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,82,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001003200,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,74.9,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001003301,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,68.9,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001003302,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,67.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001003400,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,80,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001003500,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,71.1,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001003600,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,81.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001003701,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,67.2,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001003702,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,66.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001003801,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,69,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001003802,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,80.2,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001003901,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,69.1,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001003902,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,66.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001004001,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,43.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001004002,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,50.9,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001004100,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,63.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001004201,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,50.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001004202,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,62.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001004300,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,72.2,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001004401,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,70.1,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001004402,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,78.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001004600,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,71.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
